trailId,chilangoId,from,to,headSign,routeName,recordDate,recordTime,recordDuration,vehicleTipo,tarifMax,longKmvirtualRoute,edges
5660552936292352,169,COLONIA FEDERAL,ZÃCALO,COLONIA FEDERAL-ZÃCALO,COLONIA FEDERAL-ZÃCALO,11-02-2016,22:26,44.0,MicrobÃºs,4.5,6.15600570938,false,->30884->30886->30878->30881->14471->10683->10061->11373->8690->23229->29641->27478->25134->21447->25309->4988->10859->22824->30303->7412->3413->20992->27720->24255->30517->4683->13609->6178->2134->4932->3624->8510->6275->7297->18354->29305->918->13876->506->29382->14094->29256->27937->17582->20048->19961->26950->27650->28310->27007->10631->3423->13803->23079->30848->21650->12218->11354->12080->15818->24662
6275022263943168,470,BOSQUE DE NATIVITAS,TASQUEÃA (METRO),BOSQUE DE NATIVITAS-TASQUEÃA (METRO),BOSQUE DE NATIVITAS-TASQUEÃA (METRO),04-02-2016,00:11,66.0,MicrobÃºs,5.5,15.3416460027,false,->27113->27114->3118->17510->17511->15297->15298->3119->15295->15299->3164->6650->27596->27598->13358->13361->30505->3637->19271->2744->7206->13033->3525->12208->562->3962->26356->26339->9876->24636->4909->29135->9518->9368->18124->16007->18135->7517->21922->21927->11890->20820->12490->65->5974->4442->4404->5895->4412->8837->30578->29128->28796->20645->29867->17244->8670->30036->30018->28340->4126->16580->13114->269->407->7536->7273->7037->7030->19257->14412->13832->6362->6629->6631->29863->7982->2330->2329->2320->13045->28102->19890->10987->11004->11996->7124->11788->10010->19601->26276->5179->12232->14745->14751->27568->27556->14733->27713->13762->29826->27004->10013->3820->28148->7396->19936->27489->27483->27977->18393->18394->27974->28167->27374->8406->4270->2772->23846->23848->23863->23850->23868->10784->10427->12433->16350->24924->300->27434->1043->25453->1021->9799->24975->7164->7105->3701->24159->18054->468->30781->16599->6628->18059
5638264471945216,178,BOULEVARD PUERTO AÃREO (METRO),GRANJEROS,BOULEVARD PUERTO AÃREO (METRO)-GRANJEROS,BOULEVARD PUERTO AÃREO (METRO)-GRANJEROS,12-02-2016,00:03,44.0,Vagoneta/Combi,4.5,8.07667625387,false,->29737->7135->17730->7412->3413->20992->27720->24255->29893->28226->9228->18127->23561->11455->18284->25866->30522->30870->24464->3184->24731->25500->4861->7612->7887->7918->7929->29547->9503->7773->21948->10146->20397->9143->8914->21788->27211->6329->18324->9445->555->13042->9488->13292->13284->30945->18359->10195->23057->555->13042->9488->13292->15914->224->7051->22746->1374->24408->24490->12505->10213->11338->12019->6762->16457->3607->3608->2055->19740->19969->10924->20539->4719->30867->15787->24765->4573->16905->26806->24385->29349->30416->30696->10432->11100->13430->12726->2987->12404->12395->24256->27470->1384->22213->14797->24986->13927->3683->13016->25004->25005->19711->21502->13137->20711->9841->1927->2261->2280->2591->19289->19288->21583->29017->27265->27403->658->11646->396->21586->7705->22784->17667->29923->25759->25879
5697384252178432,148,MARTÃN CARRERA (METRO),SAN LUIS,MARTÃN CARRERA (METRO)-SAN LUIS,MARTÃN CARRERA (METRO)-SAN LUIS,26-02-2016,16:34,147.0,AutobÃºs,22.0,46.7945678195,false,->11304->14549->30964->30969->31002->30997->3920->26839->11308->13757->27062->26774->29897->8450->26173->19781->25705->25710->25704->24300->26355->26186->26184->1628->10103->31010->25254->5763->19782->29201->10227->29835->27250->13547->29358->16109->6861->6868->29342->8217->26220->11497->14867->14850->11554->11559->19061->23930->1704->1676->22889->22894->1683->29769->10609->23377->4244->5660->22133->9109->10749->10454->5298->4387->22348->29246->26025->17738->26044->29282->14845->22627->14880->899->30596->20091->16141->2157->16804->24338->22708->876->595->12196->23738->12034->5257->20224->19506->29506->30856->29308->30185->28947->13694->19325->688->7334->26717->2774->23803->7104->9098->2475->2333->8011->27704->15376->11040->11043->24031->15840->12656->25217->26171->715->689->14599->18265->17059->17057->21358->8051->27756->81->24544->1285->27579
4561768399503360,323,RAMOS MILLÃÂN,VIADUCTO (METRO),RAMOS MILLÃÂN-VIADUCTO (METRO),RAMOS MILLÃÂN-VIADUCTO (METRO),05-02-2016,02:12,33.0,Vagoneta/Combi,4.5,6.38308737247,false,->10229->12390->12411->12407->12365->12312->12397->12333->12229->12192->12325->10204->14429->14409->14552->14388->24784->9017->8687->20591->29663->29614->29569->29559->31135->7519->25410->2681->24276->24277->19344->21795->13856->18955->17966->8169->8068->17835->7300->7298->10590->8821->1554->4049->692->2896->25961->25500->4861->7612->7887->7918->7929->29547->9503->16024->10803->6115->6118->1011->512->28392->29420->25730->6263->6043->24446->24389->24301->15316->2109->1448->24301->24127->24073->23862->23648->23488->23553->23501->27205->27076->26861->26751->11062->4220->15185->30922->20621->10882->14345->1366->24446->24389->24301->24127->24073->23862->23648->23488->23553->23501->27205->27076->26861->26751->11062->4220->15185->30922->20621->10882->14345->2626->1011->512->28392->29420->7793->9503->7773->21948->10146->20397->9143->8914->21788->27211->6329->18324->9445->12055->7015->6185->30760->17548->11631->10980->25962->25388->10461->21419->21420->21164->7232->6075->41->15072->10040->15315->15314->5552->22176->14940->4899->7595->16838->3514->2226->2238->3515->13193->12757->16217->16174->11994->24820->6226->9937->13797->13567->24783->8669->22383->20621->10882->14345->2626->1011->512->28392->29420->7793->9503->7773->21948->10146->20397->9143->8914->21788->27211->6329->18324->9445->12055->7015->6185->30760->17548->11631->10980->25962->25388->10461->21419->21420->21164->7232->6075->41->15072->10040->15315->15314->5552->22176->14940->4899->7595->16838->3514->2226->2238->3515->13193->12757->16217->16174->11994->24820->6226->9937->13797->13567->24783->8669->22061->30548->30549->30545->30546->26844->25980->25949->30842->30843->7163->22520->31066->13229->41->15072->10040->15315->15314->5552->22176->14940->4899->7595->16838->3514->2226->2238->3515->13193->12757->16217->16174->11994->24820->6226->9937->13797->13567->24783->8669->22061->30548->23816->23838->24878->23234->25303->25248->29046->28872->27368->21177->25648->3465->3464->25647->15292->14810->10528->8324->30655->30669->30541->28179->8413->19867->15747->7456->2550->19867->19171->18681->18242->29266->30788->5787->8108->8123->11743->15296->30117->21329->7159->28899->3356->9667->9675->11931->17071->16664->5014->13231->25567->10097->10342->8890->1740->30691->19409->21461->20472->22349->9278->18726->17755->9093->9672->9649->19985->30027->11932->352->3780->25510->2765->2106->1912->2835->2464->2862->1888->1998->2830->2618->2625->3590->4610->4664->4681->4497->4581->4402->4430->3483->3555->3313->3169->3039->3415->307->641->1174
5982270263394304,441,XOCHIMILCO CENTRO,TULYEHUALCO,XOCHIMILCO CENTRO-TULYEHUALCO,XOCHIMILCO CENTRO-TULYEHUALCO,29-01-2016,23:05,56.0,MicrobÃºs,5.5,12.9141795519,false,->25342->24886->19173->25239->25240->8683->24846->7250->7282->1712->23741->12874->18060->24681->7167->26272->6095->13355->5750->13148->12478->5125->5372->5370->22461->4870->24427->24428->17116->11016->11732->2553->811->815->821->1994->15826->12818->8841->17433->8005->7999->29472->22494->16691->8401->26068->15052->18530->17433->10668->14123->10005->10006->10375->2714->117->23670->23652->24219->13991->13986->16548->29097->12127->17512->30662->28094->28090->30661->18513->21826->16177->27861->4662->24507->15837->21505->21427->17297->16980->16978->16997->10626->12712->524->1491->10919->16801->16812->3492->3449->16475->1480->13809->1995->6139->3815->3816->10790->20648->23830->14100->14101->14098->7450->7434->18762->18763->1353->25105->4654->25466->13627->17446->27811->8309->1815->16327->15675->27833->24768->24773->27826->27835->20202->23050->8076->8062->11560->23713->1293->1300->1297->1271->22727->3271->20036->10000->3199
5211655101218816,206,IZTAPALAPA (METRO),ZAPATA (METRO),IZTAPALAPA (METRO)-ZAPATA (METRO),IZTAPALAPA (METRO)-ZAPATA (METRO),06-02-2016,21:44,33.0,MicrobÃºs,4.5,8.56233008662,false,->18943->16447->23618->30887->21520->21545->21559->21552->6196->6277->9420->3188->9606->21817->21706->1715->25637->25643->25644->25636->27888->28925->19333->19144->27880->11056->11794->28795->30676->28799->28870->20604->3786->13423->2307->1495->4321->20342->8328->23372->8054->13475->13130->13132->13122->13129->30113->10909->10896->11185->10608->21093->27903->20559->20423->27280->2503->22623->1272->25781->4265->18860->20446->30241->30246->20441->10879->10891->10896->11185->10608->21093->27903->20559->20423->27280->2503->15443->701->23511->23293->23306->6859->6857->18667->28811->4041->6987->7857->7364->2706->27975->3870->11859->12332->13880->2386->25061->1085->12513->22785->6454->12701->23075->7674->4645->24424->23853->17474->8965->9010->2696->29848->7050->14633->2131->17619->28471->16042->27326->27605->15792->9907->10275->17288->16820->30970->15750->16407->16403->14055->28654->27298->27401->2243->5065->15879
5778518239608832,413,HUIPULCO,MÃDULO R,HUIPULCO-MÃDULO R,HUIPULCO-MÃDULO R,11-02-2016,23:49,62.0,MicrobÃºs,4.5,6.68176788415,false,->22454->28775->10527->17122->5563->15027->20058->27916->26710->26208->26231->26227->14539->27666->3813->2537->23826->25605->25283->22796->10247->18436->3868->22853->14675->9274->17525->25082->1489->7342->14890->16486->23041->11007->26559->12978->21216->28295->17350->18253->14886->18199->5200->18186->12159->21171->5628->31050->13947->21739->30835->30759->30586->24137->9894->1811->14870->16238->5361->5347->26082->11619->21739->30835->30759->30586->24137->9894->1811->6576->16101->15852->15832->15992->15943->31067->29292->4837->21364->26297->25882->14018->5898->13208->1557->19803->19801->14661->15360->13749->10838->10835->115->6126->6124->6119->2066->28488->28->5566->1831->21654->24674->19910->19482->5801->1898->1904->21022->21028->1889->1891->1919->1917->18225
4637337208225792,300,CENTRAL DE ABASTO,VILLA DE CORTÃS (METRO),CENTRAL DE ABASTO-VILLA DE CORTÃS (METRO),CENTRAL DE ABASTO-VILLA DE CORTÃS (METRO),04-02-2016,23:07,32.0,Vagoneta/Combi,4.5,6.03930138414,false,->22902->27054->30728->8701->5160->5653->1816->24196->16418->11098->13003->29253->8365->13942->15700->26670->5855->19958->5658->5693->28713->28720->24528->2869->18300->18306->16307->16346->16409->24864->17956->11101->22054->24392->8614->14509->14517->14505->14506->14507->14000->13998->14511->14012->14958->8041->8045->15193->25818->24133->15159->15153->8899->8895->15265->9140->16698->21920->17231->17227->23359->1820->1853->12059->24495->7821->7824->6978->1137->1320->6909->7598->7646->6083->6254->6173->6340->7616->7727->4819->28852->4843->26596->29024->22201->20377->27838->25867->27750->10918->15266->30433->28176->28268->23336->8441
6026700206899200,264,CHAPULTEPEC (METRO),PANTITLÃÂN (METRO),CHAPULTEPEC (METRO)-PANTITLÃÂN (METRO),CHAPULTEPEC (METRO)-PANTITLÃÂN (METRO),05-02-2016,19:23,67.0,MicrobÃºs,5.5,13.0616984466,false,->19944->18365->3549->8916->30224->8929->8925->22720->22717->22112->12988->7204->22815->29625->14436->1321->1324->23446->8415->16175->236->30537->6444->6436->30515->9643->28553->10485->20914->4596->10307->17749->18759->27377->27382->3473->3486->5247->6787->8339->5557->8364->2596->19905->24782->14357->23190->27231->31069->7525->7522->11907->19853->14447->13035->13120->25273->17659->2379->22389->17659->2379->7291->3285->18622->12575->6307->19468->11153->16658->10732->15657->16490->7319->25996->30280->13210->7129->10537->17914->20816->8477->10405->18821->1151->20395->18325->16020->15974->17649->17762->17912->18918->16342->15924->4612->19610->9073->862->883->1039->29481->29672->19925->20566->29238->22791->19549->30556->30352->11837->1169->18868->889->710->6377->13834->18129->23688->3769->23721->15789->3872->7997->22107->10171->4201->4172->13551->13304->30418->3458->4318->10477->30034->28491->29298->13308->18000->14806->22806->21558->21211->21986->21723->22772->21467->20985->20930->19687->19284->20186->19957->26552->27221->26956->25444->25893->24308->25129->24831->23661->23352->23318->23754->30652->30366->30291->31103->30823->29622->29473->29347->29272->30011->30030->29804->28459->19915->2538->3180->11015->7247->7130->7256->16605->6971->25462->14081->25829->30229->2141->10981->19727->17711->11237->11222->2139->2571->13747->24898->21298->6971->25462->15431->30354->30356->2844->2873
4938756805099520,364,ESTADIO AZTECA,TOPILEJO,ESTADIO AZTECA-TOPILEJO,ESTADIO AZTECA-TOPILEJO,06-02-2016,02:17,68.0,AutobÃºs,6.0,17.8360098836,false,->18999->18189->30611->30618->7170->9582->10629->12867->30615->2467->10400->30099->14441->5790->538->2182->12122->30530->4095->4212->8842->5402->10746->10798->24080->23616->30794->5146->4301->24657->3187->10635->20765->24134->18587->22539->15730->15731->12374->24849->16904->17113->8060->17327->15287->16095->14770->29435->1635->29493->4391->10403->18187->12400->7083->2563->2602->18797->7716->7172->30573->17599->13272->7023->6983->23780->23762->6949->6967->6701->27193->15956->14690->14685->10857->11490->14338->14253->25903->19303->5914->12508->19879->15055->13102->8831->13049->13079->13076->13064->8871->13059->13066->16310->23541->19572->28620->21572->18769->1461->12484->21542->27010->21290->21292->21307->13102->8831->13049->13079->13076->13064->18007->18061->18066->18067->18001->16310->23541->19572->28620->21572->18769->19108->23045
5263154175016960,211,DR. GÃÂLVEZ,CHAPULTEPEC (METRO),DR. GÃÂLVEZ-CHAPULTEPEC (METRO),DR. GÃÂLVEZ-CHAPULTEPEC (METRO),07-02-2016,18:05,30.0,AutobÃºs,5.5,8.91599986651,false,->22545->3788->29730->12392->15090->24718->10329->11020->5180->11884->8127->24440->7591->720->26326->26921->20575->5891->5901->15844->7000->25979->605->12323->24403->24462->8611->22904->11204->20535->29716->17307->7576->25272->26762->25229->25221->14570->8657->29823->8082->9502->25050->26691->12118->12440->22633->2088->2217->8269->8801->5823->2924->1259->29242->15215->5204->22478->23173->29221->13573->5183->29370->14125->25114->26413->11250->2693->2770->7944->7894->610->17853->20451->18131->17661->12267->17135->25504->25157->18816->18909->17415->6367->6475->25848->6833->18980->18989->29436->9414->3206->27445->30947->8454->25333->25334->19354->11112->18215->19202->23720->27485->5661->7259->27591
4918188760367104,32,IMPULSORA (METRO),MARTÃN CARRERA (METRO),IMPULSORA (METRO)-MARTÃN CARRERA (METRO),IMPULSORA (METRO)-MARTÃN CARRERA (METRO),31-01-2016,04:12,42.0,MicrobÃºs,8.0,10.2030566343,false,->20720->1770->18410->18202->26778->26970->4452->21712->4444->18261->28629->28660->18096->28275->28307->4831->22668->22973->22672->19808->4572->4584->27578->27338->4555->4531->27297->24129->26131->7862->27232->27237->4506->29134->4207->7324->5634->17888->30109->17911->18051->18595->18600->19086->19083->19054->18632->9914->10317->18961->18357->18358->20201->20018->18975->20069->20024->702->544->546->13458->13456->9219->20933->4663->4659->3093->20477->13715->23219->9999->4653->10520->7792->20427->3173->15548->15897->1123->783->780->875->3076->390->26169->25179->8906->8905->3034->17814->17566->17546->8559->8558->25207->30313->14961->10324->24505->24412->29245->3161->24880->16531->11024->15734->16628->22270->10844->14088->14414->26354->19975->1825->24937->24940->26349->26353->26340->30974->25529->20127->4015->6320->14777->24747->24779->24767->24780->24769->24668->24661->24754->25277->18201->30538->13757->27062->13896->24779->24767->24780->24769->24668->24661->6659->11303
6406549010382848,251,PLAZA JARDÃN,TEPALCATES (METRO),PLAZA JARDÃN-TEPALCATES (METRO),PLAZA JARDÃN-TEPALCATES (METRO),30-01-2016,02:48,17.0,Vagoneta/Combi,8.0,4.95115461668,false,->4956->9748->15614->6917->12207->12724->14184->14595->12237->29715->17875->6363->20482->30438->18746->4735->4731->18750->5133->5137->5639->30560->9410->9404->9407->9587->9583->9621->9504->9622->9579->9580->9577->9578->9572->9575->6310->8628->5614->3266->3600->18433->18423->18981->18424->18417->22980->11190->11180->25950->25409->25302->25314->24968->25885->1983->13838->29059->10299->10306->10779->9725->7695->8050->7886
5432418324447232,54,EL ROSARIO (METRO),CALACOAYA MONTESOL,EL ROSARIO (METRO)-CALACOAYA MONTESOL,EL ROSARIO (METRO)-CALACOAYA MONTESOL,26-02-2016,16:32,56.0,AutobÃºs,10.5,12.3411292858,false,->25158->434->435->437->22326->22357->15367->6747->107->4765->4423->2306->30984->28909->4419->28921->13568->10658->3462->18065->28753->2490->2489->2161->21929->630->11759->19638->19558->11792->11593->11579->5139->3482->28676->28642->3457->4284->4697->3841->15148->3827->3941->4669->4821->4431->4544->13267->25927->25846->29020->29013->25849->26491->5061->6069->6053->6073->6084->6087->19831->26938->26937->26928->13349->6085->13346->20977->24624->16692->19277->19276->28558->12651->26089->16797->10082->14228->15451->19402->21183->10112->23238->23442->22134->1643->1618->1627->22119->22125->1481->27997->13187->13204->26358->18405->6469->6565->6548->20624->10679->10678->10643->24901->24889->22608->20602->20609->20588->20677->20671->19316->18448
4786925005176832,353,UACM SAN LORENZO TEZONCO,UACM SAN LORENZO TEZONCO,UACM SAN LORENZO TEZONCO-UACM SAN LORENZO TEZONCO,UACM SAN LORENZO TEZONCO-UACM SAN LORENZO TEZONCO,26-02-2016,16:31,74.0,MicrobÃºs,5.5,7.79719764976,false,->237->229->29538->7934->5220->7868->7800->7801->23770->7784->11321->27131->23323->27182->23043->18134->852->13630->17161->26660->13487->1979->14428->11294->22716->7572->7574->7601->7592->21453->8992->21491->4490->22130->13869->28563->10063->24992->6746->10648->47->5036->2023->29891->3176->5947->17719->17723->7318->15511->11235->13712->226->10949->25315->9302->25290->21852->16602->16601->21855->4957->25789->25782->25824->25784->25787->25788->10718->15804->6395->17843->1754->1691->19505->19523->19526->19524->19529->19509->19519->19517->19515->19579->19575->19569->19576->19587->19571->30570->19337->14383->15802->15801->22216->8601->13712->226->10949->25315->9302->25290->21852->8084->8691->8702->2531->2336->2392->1675->1677->25742->6214->9536->23301->29764->5371->5373->23532->26294->26050->4039->3471->12855->30140->362->449->30143->450->442->30135->30154->30123->8376->8385->12825->26574->8652->5051->25834->25832->22322->12349->24281
6025211967176704,99,LA RAZA,LA SELVITA,LA RAZA-LA SELVITA,LA RAZA-LA SELVITA,10-02-2016,03:53,29.0,Vagoneta/Combi,4.5,6.28527307395,false,->28108->17377->10810->23528->4367->20921->31029->31027->1394->23297->9367->9624->22157->28708->29215->28981->26490->16083->7965->7986->7990->16033->11255->11058->11172->6940->24290->20901->12072->6875->112->12952->27295->22317->31038->20519->12762->15475->10267->12305->26201->26410->12603->12791->12721->9511->11803->13165->13162->24935->23432->26478->23551->23349->13112->4206->5295->5307->5317->5487->21550->15710->8137->1044->12773->30472->30474->30398->30995->31008->22304->22439
4713083419230208,19,NORMAL (METRO),POLITÃCNICO (METRO),NORMAL (METRO)-POLITÃCNICO (METRO),NORMAL (METRO)-POLITÃCNICO (METRO),13-02-2016,01:32,55.0,AutobÃºs,6.0,10.9492612966,false,->6900->1988->19201->1950->21068->27893->7194->7175->7181->7179->7208->7209->7210->6570->7049->7180->23946->7213->17840->19339->19331->11730->48->12973->12957->10024->1785->1848->10145->20871->18376->18361->18383->18366->18465->18468->18368->18378->18390->9954->12755->12870->12861->12876->12881->12882->12823->12819->12832->12845->12859->12934->12942->12945->18672->18599->7245->6327->10475->833->20160->20168->27694->21790->19766->19769->14829->26064->26052->8908->30041->30020->3205->3208->23723->8047->6981->30513->3419->24354->15432->11168->22372->17033->25948->6004->6001->8073->13103->21433->20094->20093->3725->1809->1790->17656->30688->20940->9630->214->9403->6554->13162->24935->23432->26478->23551
5955339610488832,280,TACUBAYA (METRO),LA LOMA SANTA FE,TACUBAYA (METRO)-LA LOMA SANTA FE,TACUBAYA (METRO)-LA LOMA SANTA FE,29-01-2016,23:35,50.0,AutobÃºs,6.0,9.77510279708,false,->26991->30809->19380->4936->30575->20488->3956->30046->22356->20957->15184->29131->28973->15167->2517->8635->14203->28036->15223->7385->17477->7449->23907->23918->13011->28478->28004->24479->24481->18494->22766->12211->2708->19932->14601->20068->16565->1060->1057->7017->16837->28891->10945->10138->30199->24111->28301->13994->14006->14015->14009->10216->26332->16443->5549->5554->5550->11369->13136->29600->29597->14359->18707->18692->12268->12255->863->24000->24005->25541->20433->25440->24010->24003->24104->142->23466->22120->19474->16437->23477->23479->23493->23485->23461->23452->5008->5121->5100->18709->4337->709->19438->15523->18349->10190->17238->5070->2778->4018->3911->3906->4422->29725->17352->12297->14079->15607->6919->10534->17977->20080->4618
4566954102751232,331,HUIPULCO (CETRAM),CASETA,HUIPULCO (CETRAM)-CASETA,HUIPULCO (CETRAM)-CASETA,06-02-2016,22:32,14.0,AutobÃºs,5.0,9.06902607477,false,->22455->23544->9127->22286->5504->6306->30873->17989->7737->29563->29154->21221->13946->21201->29185->21219->14063->13288->1774->30952->846->7041->6963->6897->18002->29340->13771->14441->5790->538->2182->12122->30530->4095->4212->8842->5402->10746->17815->14080->6103->5465->957->5105->5095->6201->12690->30871->12560->23788->3059->17286->6945->12258->25176->25236
5197948275130368,371,CETRAM UNIVERSIDAD,CASINO,CETRAM UNIVERSIDAD-CASINO,CETRAM UNIVERSIDAD-CASINO,26-02-2016,16:31,54.0,AutobÃºs,6.0,12.4515793854,false,->4582->22744->24053->13282->18471->25868->2005->13281->24052->22743->14297->17382->28397->21270->24714->10815->17081->21362->21353->17898->14360->17527->17032->3297->9497->15427->22462->28791->28684->5151->30683->25122->26593->13719->6352->6351->24330->23053->5150->18463->8022->8024->16674->20846->85->3748->18003->21853->21960->9004->8567->20260->20676->20797->15851->20317->3304->15997->15990->1248->1413->27800->14654->27810->2627->2631->15784->15786->2632->2612->2617->2305->13581->15225->14097->13325->12115->5845->2285->27356->27364->17072->5164->18254->8645->26072->26073->26102->18023->18033->4521->4527->18026->18031->4494->4491->16851->5695->11572->11345->22715->27716->20551->9053->20504
6745520219357184,133,POLITÃCNICO (METRO),TLALNEPANTLA,POLITÃCNICO (METRO)-TLALNEPANTLA,POLITÃCNICO (METRO)-TLALNEPANTLA,15-02-2016,02:37,26.0,MicrobÃºs,6.0,6.77133417002,false,->23349->13112->4206->5295->5307->5317->5487->21550->15710->8137->1044->12773->30472->30474->30398->30995->31008->23434->23264->23271->23358->23332->23290->23313->30287->30274->26476->30063->29047->29044->18613->16788->13526->11370->7144->20643->12225->15423->15395->12975->20407->10793->8400->23613->28165->28155->26265->17959->26263->2258->7994->2775->16877->7103->24066->14636->3733->9290->8731->11750->8607->19688->27719->27765->5734->5394->25461->5281
4806099525959680,29,LA RAZA (METRO),ARCOS,LA RAZA (METRO)-ARCOS,LA RAZA (METRO)-ARCOS,11-02-2016,18:34,23.0,AutobÃºs,5.0,5.27711474501,false,->28108->17377->10810->23528->4367->29317->10440->350->8913->687->12678->19217->17125->25941->26663->14166->14155->25119->4927->19120->16033->11255->11058->9317->10810->23528->4367->20921->31029->24375->14839->18107->3810->16453->8705->10592->10594->10393->20685->4766->8715->8716->8718->10393->20685->1755->13638->10616->1023->3141->3115->3112->18604->6251->18396->234->249->18647->27714->16682->20037->1612->21668->5226->17052->12421->25676->28420->30355->30555->14243->14227->28758->17444->8338->11145->2205->3334->8354->1764->19320->26538->3792->18939->27982->12696->19408->19232->12610->16471->12450->14576->20717->13902->17088
4677394145214464,15,INDIOS VERDES (METRO),ZÃCALO,INDIOS VERDES (METRO)-ZÃCALO,INDIOS VERDES (METRO)-ZÃCALO,14-02-2016,22:44,37.0,AutobÃºs,6.0,8.46842555373,false,->4925->16363->25352->27212->26159->17371->30622->23129->23145->28815->23715->23689->27292->27276->3593->3597->12120->16142->1758->7186->7174->11051->15717->16376->19891->21303->14337->6862->7262->26698->9715->13930->9640->13692->5779->4139->12194->10975->27513->27544->20897->27662->24664->4196->15720->15556->15554->6799->3433->4053->24785->5449->10800->4353->3882->10154->5664->1001->1063->1729->18802->18426->6443->30580->27949->13344->13331->5071->5075->27971->27442->29083->26711->9848->12261->25982->26955->28942->26939->6433->2158->4931->6692->3892->5245->10493->9074->9076->23303
4741470091214848,349,PINO SUÃÂREZ (METRO),HUIPULCO,PINO SUÃÂREZ (METRO)-HUIPULCO,PINO SUÃÂREZ (METRO)-HUIPULCO,15-02-2016,00:30,23.0,Vagoneta/Combi,7.0,8.95548043376,false,->9117->18006->21203->18281->22495->31061->23749->5903->6655->23444->20015->19682->29049->8396->3533->4092->4532->14408->26121->22073->18626->17876->6571->6160->11762->11747->11748->6147->19642->27025->18311->17147->24355->25123->3793->30301->24751->24217->1238->28337->22240->11566->9915->9272->15811->17475->20346->10795->16480->29892->20510->20454->22777->16913->17197->17049->17353->27891->3795->6274->23765->222->21547->10558->17896->21330->28277->28276->22544->30613->19618->30118->9179->31117->30529->2184->9864->16722->16702->19851->29762->12131->12119->17403->17402->29700->25713->25928->13075->21092->15810->14984->3610->22984->23826->25605->25283->22796
5164180973813760,41,POPOTLA (METRO),UNIDAD CTM EL ROSARIO 2,POPOTLA (METRO)-UNIDAD CTM EL ROSARIO 2,POPOTLA (METRO)-UNIDAD CTM EL ROSARIO 2,26-02-2016,16:35,44.0,MicrobÃºs,4.5,8.44905561896,false,->13081->6447->6446->13320->13327->24670->21014->5080->12177->12096->17056->17060->9050->17209->620->1004->23509->26496->12330->12025->22497->24517->17281->10767->14321->30989->30837->15232->30193->30194->30089->16508->28407->30897->4374->4026->7728->19039->2064->13174->5229->5230->5214->13169->11672->3070->7034->23064->3342->6961->26402->10032->9755->9314->10030->7969->7967->7883->4729->26685->21976->21994->26681->26546->4480->26790->4822->21013->26134->6082
4794224033660928,354,VILLA PANAMERICANA,CETRAM UNIVERSIDAD,VILLA PANAMERICANA-CETRAM UNIVERSIDAD,VILLA PANAMERICANA-CETRAM UNIVERSIDAD,26-02-2016,16:34,15.0,MicrobÃºs,4.0,1.98513264506,false,->16362->12098->12107->20877->8696->23582->11325->19414->3923->23244->16815->30443->29639->14247->27663->7871->10441->28591->14137->29985->29998->1730->2608->27824->30443->29639->14247->27663->7871->10441->25264->19015->24039->8140->19909->12555->24098->23976->19098->2413->6046->2727->16584->24493->17251->8256->28576->23976->19098->2413->6046->2727->16584->24493->17251->26036->16584->24493->29763->4525->16588->29627->22866->18760
6193520377331712,107,VILLAS DE ARAGON,HÃROES DE TECAMAC  7,VILLAS DE ARAGON-HÃROES DE TECAMAC  7,VILLAS DE ARAGON-HÃROES DE TECAMAC  7,29-01-2016,23:29,61.0,Vagoneta/Combi,15.0,25.8259817045,false,->3422->22149->14775->16459->28740->27324->27448->25428->8506->23636->25173->28229->16169->7712->1398->22414->16325->29417->8049->29399->19087->7964->1101->6905->30830->25276->26224->7703->18295->27529->27393->18476->14386->22364->19253->19450->29723->28798->28807->28803->19021->16735->23569->16736->16737->16733->19019->23091->9842->9832->9835->9838->23097->23094->23096->23102->30137->22567->21608->820->18293->7468->15689->23591->21113->21109->30926->17298->31033->27301->7505->22918->25535->22923->10411->18583->28103->29973->30094->4313->5442->12012->25524->25527->11679->10908->25810->5896->16943->11597->1241->14485->5211->5185->27963->7959->7882->26943->4786->1802->25311->25306->14986->26->19684->20293->15270->27753->3325->10285->27671->1731->14090->14089->4541->10173->14458->5296->18806->14482->23276->21784->15666->11234->11228->11198->9987->7791->10132->16681->28149->14250->14124->26982->7468->15689->15773->27798->27788->11597->1241->14485->5211->5185->27963->7959->7882->12181->12130->14256->14262->7564->23684->2408->19880->4566->5277->2556->14951->4190->4256->18624->8227->30387->30389->30414->23386->23396->8194->16145->30796->19417->1910->17733->19351->1858->13628->11604->11037->3390->1937->723->27857->25377->25376->30552->14999->23916->28470->2045->2049->9345->22502->25800->29357->25101->2752->2754->2759->2768->2773->14261->1257->1263->12979->4905->19145->28027->2454->8993->22384->24845->24851->29255->27697->7343->7772->26908->6535->3998->11896->18619->17765->3534->11561->2430->8587->17023->23798->28066->27712->30401->866->865->19244->8964->9051->12584->10385->11489->24973->11396->5492->27375->10785->5306->6644->26406->9830->9774->8972->4291->444->6540->28493->30564->20004->11807->8106->29237->8209->14814->14812->11159->11162->11154->11157->11087->11085->11091->11090->3233->3897->28385->28410->28403->28418->3914->3970
